160	4	30	
159	4	30	
159	4	30	
159	4	31	
160	4	30	
115	2	32	
115	2	32	
211	1	32	
211	1	32	
211	1	32	
164	1	33	
211	1	34	
142	0	36	
11	0	46	
29	9	32	
29	9	32	
28	8	33	
28	8	33	
12	7	33	
26	3	34	
26	3	34	
28	3	33	
23	2	37	
22	2	37	
17	1	40	
10	1	41	
0	0	75	
14	7	33	
14	7	33	
14	7	33	
12	7	33	
12	6	34	
12	6	35	
15	5	36	
15	2	38	
11	2	39	
10	1	41	
8	1	45	
0	0	75	
12	6	34	
11	6	34	
11	6	34	
11	6	34	
11	6	34	
11	6	36	
10	5	37	
10	1	41	
9	1	43	
5	1	48	
0	0	75	
11	6	34	
11	6	34	
11	6	36	
10	5	37	
10	5	38	
10	5	39	
10	5	37	
8	1	46	
4	1	48	
0	0	75	
11	6	35	
10	5	37	
10	5	37	
10	5	40	
10	5	40	
8	1	45	
6	2	46	
3	1	48	
0	0	75	
10	5	37	
10	5	40	
10	5	40	
9	1	43	
8	1	46	
5	2	47	
3	1	48	
0	0	75	
10	5	40	
9	1	43	
8	1	44	
6	2	46	
4	1	48	
3	1	50	
0	0	75	
9	1	44	
8	1	46	
6	2	46	
4	1	48	
3	1	50	
0	0	75	
6	2	46	
5	2	47	
4	1	48	
2	2	55	
0	0	75	
5	2	47	
3	1	48	
2	2	55	
0	0	75	
3	1	48	
2	2	55	
0	0	75	
2	2	55	
0	0	75	
0	0	75	
