95	4	73	
95	4	73	
95	4	74	
94	2	74	
94	2	74	
71	2	74	
69	2	75	
69	2	75	
35	1	76	
35	1	76	
35	1	76	
30	1	77	
29	1	85	
37	0	112	
21	3	75	
21	3	75	
21	3	75	
21	3	75	
21	3	76	
19	3	76	
18	3	76	
13	1	77	
13	1	77	
10	1	77	
10	1	78	
9	1	84	
0	0	167	
16	3	76	
14	3	76	
14	3	76	
14	3	77	
13	1	77	
11	1	77	
10	1	77	
10	1	77	
10	2	80	
9	2	82	
7	1	88	
0	0	167	
13	1	77	
10	1	77	
10	1	77	
10	1	77	
10	1	78	
10	1	79	
9	1	80	
9	2	82	
8	2	84	
7	1	89	
0	0	167	
10	1	77	
10	1	77	
10	1	79	
10	1	79	
9	2	80	
9	2	82	
8	2	83	
7	1	87	
6	2	99	
0	0	167	
10	1	79	
9	1	80	
9	2	80	
9	2	82	
8	2	83	
8	2	83	
7	1	89	
5	2	100	
0	0	167	
9	1	80	
9	2	80	
8	2	82	
8	2	83	
7	1	87	
7	2	92	
5	2	101	
0	0	167	
8	2	82	
8	2	84	
8	2	87	
7	2	89	
7	2	91	
4	2	107	
0	0	167	
8	2	86	
7	1	88	
7	2	91	
6	1	100	
4	2	107	
0	0	167	
7	1	88	
7	2	90	
5	2	100	
4	2	107	
0	0	167	
7	2	93	
5	2	100	
3	2	110	
0	0	167	
5	2	101	
3	2	110	
0	0	168	
3	2	110	
0	0	167	
0	2	144	
