29	2	0	
29	1	0	
29	1	0	
29	1	0	
29	1	0	
29	1	0	
29	1	0	
29	1	1	
29	1	1	
29	1	1	
8	0	3	
8	0	3	
8	0	3	
4	0	4	
8	3	0	
8	3	0	
8	2	0	
6	2	0	
8	2	0	
6	1	0	
6	1	0	
6	1	1	
8	1	1	
8	1	2	
6	0	3	
4	0	4	
0	0	4	
5	3	0	
5	3	0	
4	3	1	
4	3	1	
5	2	1	
5	2	1	
5	1	1	
5	1	2	
4	1	2	
4	0	4	
0	0	4	
0	0	4	
4	3	1	
4	3	1	
4	3	1	
4	3	1	
4	3	1	
4	2	2	
4	2	2	
4	1	3	
1	1	4	
1	0	4	
0	0	4	
4	3	1	
4	2	1	
4	2	2	
4	2	2	
4	1	3	
4	1	3	
3	2	4	
1	1	4	
1	0	4	
0	0	4	
4	2	2	
4	2	2	
4	1	3	
4	1	3	
3	2	4	
0	0	4	
0	0	4	
0	0	4	
0	0	4	
4	1	3	
4	1	3	
3	2	4	
1	0	4	
1	1	4	
0	0	4	
0	0	4	
0	0	4	
3	2	4	
3	2	4	
1	0	4	
0	1	4	
1	1	4	
0	0	4	
0	0	4	
1	0	4	
1	0	4	
1	0	4	
0	0	4	
0	0	4	
0	0	4	
1	0	4	
1	0	4	
0	0	4	
0	1	4	
0	0	4	
1	0	4	
0	0	4	
0	0	4	
0	0	4	
0	0	4	
0	1	4	
0	0	4	
0	1	4	
0	0	4	
0	1	4	
