318	6	150	
318	6	150	
316	5	150	
322	5	151	
322	5	152	
172	3	153	
172	3	153	
172	3	153	
132	2	155	
132	2	155	
126	2	156	
135	2	159	
253	1	164	
40	0	198	
44	3	156	
33	3	156	
33	3	156	
44	3	156	
32	3	156	
29	3	156	
29	3	156	
29	3	156	
26	2	156	
21	2	157	
17	2	159	
17	2	165	
0	0	218	
32	3	156	
26	3	156	
26	3	156	
26	3	156	
22	2	157	
21	2	157	
21	2	157	
17	2	159	
17	3	161	
14	2	164	
7	2	170	
0	0	218	
22	2	157	
21	2	157	
21	2	157	
21	2	158	
17	2	159	
17	3	159	
15	2	162	
14	2	164	
12	2	169	
6	2	170	
0	0	218	
17	2	159	
17	2	159	
17	2	159	
17	3	159	
15	2	162	
14	2	164	
12	2	169	
7	2	169	
6	2	174	
0	0	218	
17	2	160	
17	2	162	
15	2	162	
14	2	164	
14	3	167	
7	2	169	
7	2	169	
5	2	175	
0	0	218	
15	2	163	
14	2	164	
14	3	165	
12	2	168	
7	2	169	
6	2	170	
5	2	177	
0	0	218	
14	2	165	
12	2	168	
7	2	169	
7	2	169	
6	2	171	
4	3	181	
0	0	218	
12	2	169	
7	2	169	
7	2	169	
6	2	174	
4	3	181	
0	0	218	
7	2	169	
6	2	170	
5	2	175	
3	3	185	
0	0	218	
6	2	170	
5	2	175	
3	3	185	
0	0	218	
5	2	177	
3	3	185	
0	0	218	
3	3	186	
0	0	218	
0	0	218	
