53	6	12	
32	5	12	
20	3	13	
14	3	13	
20	3	13	
8	3	14	
14	2	14	
14	2	15	
14	2	15	
14	2	16	
7	2	18	
13	1	21	
13	1	22	
12	0	27	
9	3	13	
9	3	13	
9	3	13	
9	3	13	
9	3	13	
8	3	14	
14	2	14	
13	2	15	
14	2	16	
14	2	17	
13	1	21	
8	1	22	
0	0	29	
7	4	13	
7	4	13	
7	4	13	
7	4	14	
3	3	14	
4	3	14	
9	3	15	
9	2	16	
8	2	17	
9	2	17	
5	1	24	
0	0	29	
4	3	14	
4	3	14	
4	3	14	
4	3	14	
4	3	14	
4	3	14	
2	3	16	
4	2	18	
4	2	18	
2	1	24	
0	0	29	
4	3	14	
3	3	14	
3	3	14	
3	3	14	
3	3	14	
2	3	15	
4	2	18	
3	2	19	
2	1	24	
0	0	29	
3	3	14	
3	3	14	
2	3	14	
2	3	14	
2	3	15	
2	3	16	
3	2	19	
2	1	24	
0	0	29	
2	3	14	
2	3	14	
2	3	14	
2	3	14	
2	3	16	
2	3	18	
1	2	23	
0	0	29	
2	3	14	
2	3	15	
2	3	15	
2	3	16	
2	3	17	
1	2	22	
0	0	29	
2	3	15	
2	3	15	
2	3	16	
1	3	19	
1	2	22	
0	0	29	
2	3	16	
2	3	18	
1	3	19	
1	3	19	
0	0	28	
2	3	18	
1	3	19	
1	3	20	
0	0	29	
1	3	19	
1	3	22	
0	0	28	
1	3	21	
0	0	29	
0	3	27	
