0	0	19	
0	0	19	
59	0	0	
27	10	0	
36	4	0	
6	9	9	
5	8	10	
3	1	15	
24	2	6	
31	5	1	
30	0	5	
43	1	2	
59	0	0	
52	0	1	
21	9	3	
38	3	1	
35	6	0	
25	3	4	
16	8	5	
35	6	0	
24	7	2	
51	1	0	
8	2	12	
20	0	8	
34	0	4	
51	1	0	
45	1	1	
27	10	0	
36	4	0	
18	5	5	
27	7	1	
28	2	4	
38	3	1	
34	2	2	
3	1	15	
6	1	13	
2	6	13	
9	2	11	
26	1	5	
13	7	6	
16	8	5	
4	0	16	
30	2	3	
1	0	18	
2	3	14	
0	2	17	
17	1	8	
10	2	10	
5	4	11	
4	2	14	
39	2	1	
12	2	9	
23	0	7	
0	2	17	
8	2	12	
23	0	7	
12	0	12	
39	1	3	
0	4	16	
0	1	18	
40	0	3	
15	0	10	
36	4	0	
18	5	5	
24	7	2	
26	0	6	
14	4	7	
21	6	4	
31	7	0	
25	4	3	
7	4	10	
17	6	5	
14	4	7	
1	0	18	
11	1	12	
7	4	10	
8	2	12	
22	3	5	
22	3	5	
3	1	15	
44	0	2	
13	3	8	
52	0	1	
40	3	0	
10	2	10	
28	4	2	
12	1	10	
45	1	1	
44	0	2	
9	2	11	
18	8	4	
27	10	0	
11	10	6	
39	2	1	
23	0	7	
4	3	12	
11	7	7	
52	0	1	
8	0	13	
23	0	7	
4	0	16	
18	3	6	
17	2	7	
45	1	1	
