0	2	16	
52	0	0	
0	0	18	
20	9	3	
37	0	4	
47	1	0	
7	7	9	
5	4	12	
10	2	9	
21	4	4	
13	5	6	
39	1	1	
27	5	1	
14	3	6	
25	8	2	
25	8	2	
30	6	0	
34	3	0	
26	9	1	
2	3	14	
30	6	0	
34	1	2	
37	0	4	
44	0	1	
52	0	0	
37	2	1	
18	4	5	
8	0	12	
12	1	9	
17	0	8	
21	5	3	
11	1	10	
3	0	15	
2	1	16	
23	0	6	
23	9	2	
16	5	5	
6	0	13	
30	1	3	
9	3	10	
17	0	8	
1	0	17	
3	1	14	
4	0	14	
44	0	1	
32	0	5	
13	4	7	
0	0	18	
39	0	2	
0	1	17	
11	0	11	
11	0	11	
13	4	7	
4	1	13	
1	2	15	
0	2	16	
39	1	1	
29	1	4	
15	1	8	
34	1	2	
20	1	6	
14	2	7	
29	4	1	
24	3	3	
7	3	11	
2	1	16	
12	0	10	
10	1	11	
26	3	2	
16	5	5	
31	5	0	
1	2	15	
4	0	14	
5	5	10	
31	5	0	
13	4	7	
6	1	12	
18	1	7	
22	3	4	
24	3	3	
11	5	7	
22	3	4	
8	5	9	
27	5	1	
9	4	9	
26	9	1	
23	9	2	
21	0	7	
24	3	3	
9	5	8	
23	2	4	
37	2	1	
10	2	9	
11	0	11	
17	0	8	
30	6	0	
10	2	9	
6	0	13	
30	1	3	
7	3	11	
3	5	12	
31	5	0	
5	5	10	
31	5	0	
