0	0	8	
14	3	0	
14	3	0	
0	0	8	
24	0	0	
2	1	5	
4	2	3	
2	1	5	
6	2	2	
24	0	0	
14	3	0	
20	1	0	
6	2	2	
24	0	0	
2	0	6	
5	0	4	
1	1	6	
5	0	4	
18	0	1	
17	2	0	
14	3	0	
9	1	2	
11	2	1	
8	0	3	
3	0	5	
1	0	7	
8	0	3	
0	0	8	
1	0	7	
8	0	3	
12	0	2	
9	1	2	
18	0	1	
20	1	0	
11	2	1	
3	0	5	
6	2	2	
8	0	3	
2	0	6	
1	0	7	
4	2	3	
12	0	2	
3	0	5	
4	2	3	
1	0	7	
18	0	1	
17	2	0	
11	2	1	
5	0	4	
9	1	2	
11	2	1	
2	1	5	
5	0	4	
1	0	7	
12	0	2	
0	1	7	
3	0	5	
4	2	3	
0	0	8	
17	2	0	
2	0	6	
14	3	0	
0	1	7	
20	1	0	
9	1	2	
6	2	2	
24	0	0	
0	0	8	
0	1	7	
5	0	4	
20	1	0	
2	0	6	
1	0	7	
9	1	2	
5	0	4	
24	0	0	
24	0	0	
14	1	1	
14	3	0	
24	0	0	
4	2	3	
0	1	7	
2	2	4	
24	0	0	
24	0	0	
18	0	1	
12	0	2	
17	2	0	
9	1	2	
0	1	7	
1	0	7	
0	1	7	
0	0	8	
0	1	7	
0	0	8	
5	1	3	
3	1	4	
5	0	4	
2	1	5	
5	0	4	
1	1	6	
0	1	7	
6	2	2	
4	2	3	
