0	0	18	
30	8	0	
51	0	0	
3	7	12	
6	0	14	
0	1	17	
47	2	0	
31	7	0	
15	8	5	
29	4	2	
26	1	4	
12	3	9	
3	5	13	
30	6	1	
2	2	15	
2	6	13	
0	3	16	
33	4	1	
15	5	6	
44	0	2	
39	0	3	
29	4	2	
35	1	2	
33	4	1	
6	1	13	
4	3	12	
21	7	3	
13	4	8	
14	4	7	
25	0	6	
18	7	4	
8	0	13	
10	1	10	
1	1	16	
19	5	5	
8	1	11	
0	1	17	
20	3	5	
11	7	7	
2	2	15	
1	1	16	
46	0	1	
2	3	14	
23	0	9	
51	0	0	
48	1	0	
0	0	18	
44	3	0	
17	3	6	
6	3	11	
26	1	4	
10	4	9	
14	0	10	
30	3	3	
4	0	15	
24	0	8	
37	5	0	
33	2	2	
15	5	6	
27	6	2	
35	3	1	
44	0	2	
46	0	1	
23	3	4	
17	7	5	
21	7	3	
24	6	3	
13	4	8	
10	1	10	
38	4	0	
14	1	8	
19	5	5	
38	4	0	
9	7	8	
26	1	4	
48	1	0	
25	5	3	
7	2	12	
17	2	7	
31	7	0	
11	7	7	
39	1	1	
24	6	3	
37	5	0	
7	5	10	
9	5	9	
20	1	6	
4	3	12	
30	0	4	
30	3	3	
27	7	1	
18	7	4	
12	6	7	
6	1	13	
4	1	14	
44	0	2	
18	7	4	
8	3	10	
39	1	1	
9	5	9	
39	0	3	
13	4	8	
35	1	2	
8	1	11	
