44	11	162	
44	11	162	
44	11	162	
44	11	162	
44	11	164	
44	10	168	
43	9	170	
43	9	172	
41	8	175	
43	8	180	
42	7	184	
56	6	193	
43	4	210	
50	0	252	
34	13	164	
34	13	164	
32	13	165	
34	11	165	
44	11	164	
44	10	168	
43	9	170	
43	9	174	
40	8	177	
42	7	181	
56	6	191	
43	4	210	
0	0	267	
27	13	166	
27	13	167	
26	13	167	
22	13	168	
26	13	169	
26	11	169	
31	10	174	
30	9	177	
30	8	182	
28	7	190	
25	6	220	
0	0	267	
22	13	168	
21	13	169	
19	13	169	
19	13	170	
18	13	171	
19	11	173	
21	10	177	
21	9	182	
19	7	189	
10	7	219	
0	0	267	
19	13	170	
18	13	171	
17	13	171	
16	13	171	
16	13	174	
16	11	174	
16	11	183	
15	8	191	
10	7	214	
0	0	267	
16	13	171	
16	13	173	
16	13	174	
15	13	176	
13	13	178	
12	12	182	
12	10	194	
10	7	211	
0	0	267	
15	13	175	
15	13	176	
13	13	178	
12	13	179	
11	13	183	
10	12	188	
9	9	214	
0	0	267	
14	13	178	
12	13	178	
11	13	182	
10	13	187	
10	13	190	
7	9	213	
0	0	267	
12	13	181	
11	13	183	
10	13	188	
8	11	198	
6	11	207	
0	0	267	
11	13	184	
10	13	188	
8	11	198	
5	13	207	
0	0	267	
10	14	190	
7	11	200	
4	13	208	
0	0	267	
7	12	201	
4	13	208	
0	0	267	
4	13	209	
0	0	267	
0	1	264	
