39	6	177	
39	5	178	
39	5	178	
39	5	179	
39	5	178	
39	5	180	
38	4	181	
38	4	182	
38	4	184	
36	4	185	
36	4	185	
36	3	192	
36	3	192	
42	0	248	
22	6	180	
22	7	180	
22	7	180	
22	6	180	
22	6	180	
24	6	181	
28	5	182	
33	4	183	
31	4	184	
36	4	184	
34	3	194	
29	3	210	
0	0	305	
21	6	181	
19	7	181	
19	7	181	
16	7	182	
16	7	182	
16	6	182	
16	5	183	
14	5	186	
16	4	188	
15	4	194	
14	3	206	
0	0	305	
16	7	182	
14	7	183	
12	7	183	
12	7	183	
12	7	183	
12	7	184	
12	6	186	
12	5	189	
10	4	192	
12	4	196	
0	0	305	
12	7	183	
12	7	183	
12	7	183	
11	7	185	
10	7	185	
10	7	186	
10	6	190	
10	4	195	
8	4	210	
0	0	305	
12	7	183	
11	7	185	
10	7	186	
10	7	187	
10	7	188	
9	7	193	
8	7	196	
6	4	211	
0	0	305	
10	7	186	
10	7	187	
10	7	188	
10	7	192	
8	7	194	
6	7	197	
6	6	212	
0	0	305	
10	7	189	
10	7	188	
9	7	193	
7	7	196	
6	7	198	
4	7	212	
0	0	305	
9	7	193	
8	7	194	
7	7	196	
6	7	201	
4	7	211	
0	0	305	
8	7	195	
6	7	197	
6	7	200	
4	7	211	
0	0	305	
6	7	198	
6	7	207	
4	7	214	
0	0	305	
5	7	210	
4	7	220	
0	0	305	
4	7	223	
0	0	305	
0	2	302	
