0	0	45	
88	13	0	
47	29	0	
105	3	0	
78	6	4	
22	14	18	
83	4	2	
94	6	1	
18	28	15	
8	9	34	
40	25	2	
0	1	43	
29	7	20	
10	0	41	
91	10	0	
70	0	15	
66	3	6	
75	3	5	
29	26	8	
2	16	36	
103	1	5	
6	7	39	
13	3	32	
38	15	10	
97	1	11	
82	3	4	
72	2	9	
7	18	30	
19	17	19	
9	22	27	
1	11	38	
9	16	28	
39	29	3	
25	21	12	
24	28	8	
18	24	16	
39	4	21	
26	26	10	
51	24	3	
26	8	22	
1	8	39	
3	4	40	
58	10	8	
29	20	10	
7	23	28	
19	21	16	
39	15	7	
31	20	7	
3	0	44	
22	15	13	
49	0	23	
50	3	15	
17	5	31	
60	12	4	
48	2	16	
44	5	15	
62	9	3	
35	0	25	
40	6	19	
88	11	1	
0	19	37	
5	1	42	
10	12	27	
21	18	16	
20	19	14	
19	19	17	
25	23	11	
30	17	12	
21	13	19	
60	11	5	
52	6	11	
23	1	29	
16	15	21	
63	3	9	
5	12	32	
34	4	24	
12	1	35	
100	1	10	
35	2	22	
10	22	26	
22	10	24	
14	12	26	
24	22	12	
40	29	1	
35	23	6	
27	0	29	
51	1	17	
5	9	36	
14	2	33	
7	1	38	
27	13	17	
20	11	22	
11	6	31	
30	12	14	
43	7	14	
45	5	12	
64	2	11	
43	3	19	
56	13	5	
99	0	11	
89	0	12	
103	0	8	
20	10	30	
10	24	24	
