0	0	41	
103	2	4	
33	32	3	
73	10	0	
80	3	5	
92	2	6	
98	6	1	
29	29	8	
30	30	7	
1	10	34	
13	2	39	
56	2	12	
64	15	2	
49	20	2	
0	1	40	
28	23	13	
35	21	7	
3	11	33	
5	7	35	
4	18	30	
93	0	11	
26	4	25	
12	28	19	
32	5	22	
0	9	36	
17	3	38	
8	17	27	
12	11	28	
13	23	21	
26	9	21	
33	7	20	
19	16	19	
37	25	3	
36	26	5	
18	1	38	
50	8	10	
44	18	4	
54	1	15	
47	17	5	
60	12	8	
70	14	1	
44	24	3	
36	8	14	
23	6	27	
30	19	13	
18	4	32	
33	10	18	
78	5	3	
7	5	35	
63	7	6	
52	1	16	
42	20	7	
96	0	10	
57	8	9	
47	23	1	
67	1	14	
14	5	31	
1	6	37	
16	13	24	
41	14	8	
21	16	17	
37	22	5	
19	22	18	
18	13	23	
10	15	29	
22	24	13	
17	14	23	
23	27	10	
66	12	2	
15	19	23	
23	16	14	
30	26	8	
38	5	19	
34	25	6	
77	5	5	
74	8	5	
67	0	15	
24	4	28	
11	9	29	
25	8	26	
11	23	23	
43	14	7	
8	6	31	
51	1	17	
40	14	10	
27	3	25	
3	5	36	
27	24	11	
9	9	30	
32	0	32	
22	2	33	
9	26	26	
73	1	12	
43	3	16	
20	16	18	
24	11	23	
34	15	9	
36	1	22	
27	13	15	
30	21	11	
20	28	13	
32	27	7	
61	2	9	
69	9	5	
