0	0	29	
54	10	0	
70	0	0	
58	7	0	
0	0	29	
3	7	23	
51	9	1	
31	3	8	
33	4	7	
15	1	15	
39	5	5	
4	7	22	
0	2	27	
42	4	4	
44	2	5	
46	1	5	
51	9	1	
52	3	2	
14	0	17	
54	10	0	
5	6	22	
5	6	22	
5	5	23	
18	2	14	
64	0	1	
50	4	2	
48	5	2	
36	4	6	
8	0	21	
16	0	16	
28	3	9	
23	3	11	
29	0	11	
9	0	20	
70	0	0	
60	0	2	
66	1	0	
63	2	0	
3	2	24	
30	5	8	
20	4	12	
42	4	4	
0	1	28	
5	7	21	
25	0	13	
38	3	6	
4	0	25	
54	1	3	
25	1	12	
12	1	17	
27	2	10	
56	4	1	
10	0	19	
11	0	18	
55	0	4	
44	2	5	
13	3	15	
6	0	23	
7	2	20	
10	0	19	
7	0	22	
34	1	9	
2	0	27	
5	0	24	
21	0	14	
1	0	28	
12	3	16	
1	2	26	
11	0	18	
52	2	3	
27	2	10	
21	1	13	
14	0	17	
36	2	7	
2	2	25	
0	0	29	
3	0	26	
22	2	12	
24	2	11	
59	2	1	
58	0	3	
56	4	1	
35	1	8	
26	1	11	
32	0	10	
45	2	4	
66	1	0	
53	2	2	
38	1	7	
40	0	8	
51	0	5	
41	1	6	
13	1	16	
19	2	13	
47	3	3	
6	6	21	
30	2	9	
55	0	4	
20	4	12	
16	0	16	
39	2	6	
34	1	9	
47	1	4	
2	0	27	
