0	0	30	
53	10	0	
0	0	30	
56	8	0	
70	0	0	
49	1	3	
45	1	4	
8	7	18	
51	4	1	
31	4	7	
10	3	16	
7	7	19	
7	0	22	
0	2	28	
11	2	16	
54	9	0	
50	5	1	
54	9	0	
56	8	0	
50	5	1	
60	6	0	
64	1	0	
0	3	27	
8	6	19	
70	0	0	
47	3	2	
18	6	12	
24	1	11	
16	3	13	
29	3	8	
33	1	8	
13	0	17	
23	3	10	
35	0	9	
38	3	5	
25	2	10	
21	0	13	
17	1	14	
61	1	1	
42	1	5	
30	1	9	
39	1	6	
32	3	7	
12	1	17	
15	1	15	
60	0	2	
44	3	3	
3	0	26	
0	0	30	
35	3	6	
41	3	4	
1	2	27	
9	2	18	
12	3	15	
19	0	14	
7	7	19	
14	0	16	
6	0	24	
8	1	20	
5	1	23	
31	0	11	
4	1	24	
10	0	20	
22	1	12	
6	2	21	
5	0	25	
28	2	9	
0	3	27	
1	1	28	
7	0	22	
1	0	29	
1	0	29	
5	1	23	
7	1	21	
3	0	26	
2	2	25	
63	0	1	
59	7	0	
62	2	0	
46	2	3	
26	3	9	
55	0	6	
19	2	12	
34	2	7	
51	4	1	
43	4	3	
37	2	6	
40	2	5	
1	3	26	
2	2	25	
37	1	7	
11	2	16	
58	2	1	
21	3	11	
14	6	14	
57	0	3	
22	1	12	
26	3	9	
49	2	2	
58	2	1	
44	3	3	
57	0	3	
15	2	14	
2	2	25	
