0	1	7	
14	3	0	
0	0	8	
24	0	0	
2	0	6	
14	1	1	
6	3	2	
24	0	0	
18	2	0	
8	2	2	
0	1	7	
8	2	2	
24	0	0	
9	1	2	
1	0	7	
2	0	6	
20	1	0	
18	0	1	
2	2	5	
9	1	2	
5	0	4	
12	2	1	
14	1	1	
0	0	8	
6	1	3	
5	0	4	
18	0	1	
3	0	5	
18	2	0	
8	0	3	
2	0	6	
12	0	2	
20	1	0	
14	1	1	
18	0	1	
8	0	3	
3	0	5	
0	1	7	
5	0	4	
3	0	5	
2	0	6	
1	1	6	
5	0	4	
4	1	4	
6	1	3	
4	1	4	
18	0	1	
0	0	8	
6	3	2	
18	0	1	
20	1	0	
5	2	3	
4	3	3	
0	0	8	
6	3	2	
5	2	3	
4	3	3	
3	0	5	
24	0	0	
0	0	8	
14	3	0	
0	1	7	
18	2	0	
0	1	7	
9	1	2	
6	3	2	
18	0	1	
0	1	7	
20	1	0	
20	1	0	
20	1	0	
18	2	0	
2	0	6	
0	0	8	
6	3	2	
1	3	5	
18	2	0	
1	0	7	
3	2	4	
0	1	7	
0	1	7	
9	1	2	
24	0	0	
2	0	6	
4	1	4	
6	1	3	
3	0	5	
24	0	0	
6	3	2	
9	1	2	
3	0	5	
18	2	0	
14	1	1	
0	1	7	
9	1	2	
8	2	2	
24	0	0	
18	2	0	
14	1	1	
6	3	2	
18	2	0	
18	2	0	
24	0	0	
12	2	1	
