54	1	17	
54	1	17	
54	1	17	
54	1	17	
54	1	17	
54	1	17	
54	1	17	
54	1	17	
54	1	17	
59	1	19	
59	1	20	
59	1	20	
12	0	24	
7	0	24	
11	1	21	
8	1	21	
11	1	21	
8	1	21	
8	1	21	
8	1	21	
11	1	21	
8	1	21	
8	1	21	
8	1	21	
9	1	22	
7	0	24	
3	0	25	
8	1	21	
8	1	21	
8	1	21	
11	1	21	
11	1	21	
11	1	21	
11	1	21	
8	1	21	
8	1	21	
8	1	22	
4	0	24	
3	0	25	
8	1	21	
8	1	21	
8	1	21	
8	1	21	
8	1	21	
8	1	21	
8	1	21	
8	1	22	
6	1	22	
4	0	24	
3	0	25	
8	1	21	
8	1	21	
8	1	21	
8	1	21	
8	1	21	
8	1	22	
6	1	22	
6	1	23	
4	0	24	
3	0	25	
8	1	21	
8	1	21	
8	1	21	
8	1	22	
7	1	22	
6	1	22	
5	1	23	
4	0	24	
3	0	25	
8	1	21	
8	1	22	
7	1	22	
6	1	22	
6	1	23	
5	1	23	
4	0	24	
3	0	25	
7	1	22	
6	1	22	
6	1	22	
5	1	23	
5	1	23	
4	0	24	
3	0	25	
6	1	22	
6	1	23	
5	1	23	
4	0	24	
4	0	25	
3	0	25	
5	1	23	
5	1	23	
4	0	24	
3	0	25	
3	0	25	
5	1	23	
4	0	24	
3	0	25	
3	0	25	
4	0	24	
3	0	25	
3	0	25	
3	0	25	
3	0	25	
3	0	25	
