26	1	31	
26	1	31	
26	1	31	
26	1	31	
26	1	31	
26	1	31	
26	1	31	
17	0	32	
17	0	32	
17	0	32	
17	0	32	
17	0	32	
17	0	32	
15	0	43	
17	0	32	
17	0	32	
17	0	32	
17	0	32	
17	0	33	
15	0	33	
15	0	33	
15	0	33	
15	0	34	
15	0	35	
15	0	37	
15	0	40	
1	0	79	
15	0	33	
15	0	33	
15	0	34	
15	0	34	
15	0	35	
15	0	35	
15	0	36	
15	0	37	
15	0	39	
15	0	39	
10	2	50	
1	0	78	
15	0	35	
15	0	35	
15	0	35	
15	0	36	
15	0	37	
15	0	37	
15	0	39	
15	0	41	
10	2	50	
10	2	55	
1	0	78	
15	0	36	
15	0	37	
15	0	37	
15	0	37	
15	0	41	
15	0	41	
15	0	42	
10	2	50	
9	3	63	
1	0	78	
15	0	37	
15	0	40	
15	0	41	
15	0	44	
15	0	40	
10	2	50	
10	2	51	
8	3	70	
1	0	78	
15	0	41	
15	0	41	
15	0	44	
10	2	50	
10	2	50	
10	2	55	
8	3	70	
1	0	79	
15	0	44	
10	2	50	
10	2	50	
10	2	50	
10	2	52	
5	0	74	
1	0	79	
10	2	50	
10	2	50	
10	2	52	
9	3	63	
5	0	74	
1	0	79	
10	2	50	
10	2	52	
9	3	63	
5	0	74	
1	0	79	
10	2	51	
8	3	70	
5	0	74	
1	0	79	
8	3	70	
5	0	74	
1	0	79	
2	0	75	
1	0	79	
1	0	79	
