35	4	18	
35	4	19	
11	2	19	
11	2	19	
11	2	19	
11	2	19	
11	2	20	
11	2	21	
11	2	21	
11	1	22	
11	1	23	
11	1	23	
11	0	28	
11	0	28	
11	2	19	
11	2	19	
11	2	19	
11	2	20	
11	2	20	
11	2	20	
11	2	20	
11	2	20	
11	2	21	
11	1	22	
11	1	24	
10	1	27	
0	0	47	
11	2	19	
10	2	21	
10	2	21	
10	2	21	
10	2	21	
10	2	21	
8	2	22	
8	2	22	
8	2	24	
8	1	27	
5	1	29	
0	0	47	
10	2	21	
10	2	21	
8	2	22	
8	2	22	
8	2	22	
7	2	23	
7	2	23	
5	2	24	
5	2	25	
4	1	30	
0	0	47	
8	2	22	
8	2	22	
7	2	23	
7	2	23	
7	2	23	
5	2	24	
5	2	24	
4	2	26	
3	1	31	
0	0	47	
7	2	23	
7	2	23	
5	2	24	
5	2	24	
5	2	25	
4	2	26	
3	2	28	
2	2	31	
0	0	47	
5	2	24	
5	2	24	
5	2	24	
5	2	26	
4	2	26	
3	2	28	
2	2	30	
0	0	47	
5	2	24	
5	2	25	
4	2	26	
4	2	28	
3	2	29	
2	2	32	
0	0	47	
4	2	26	
4	2	26	
3	2	28	
2	2	29	
2	2	32	
0	0	47	
4	2	26	
3	2	28	
2	2	30	
2	2	32	
0	0	47	
3	2	28	
2	2	29	
2	2	33	
0	0	47	
2	2	30	
2	2	38	
0	0	47	
2	2	40	
0	0	47	
0	2	46	
