225	3	164	
225	3	164	
225	3	164	
225	3	165	
224	3	165	
224	3	165	
224	3	167	
224	3	165	
288	3	168	
331	3	170	
111	2	172	
111	2	172	
19	2	188	
46	0	216	
87	4	172	
87	4	172	
83	5	172	
40	4	172	
48	4	172	
48	4	172	
48	4	172	
40	4	172	
25	4	173	
21	4	175	
19	2	179	
21	2	186	
0	0	229	
40	4	172	
40	4	172	
27	5	173	
27	5	173	
25	4	173	
25	4	173	
18	5	173	
18	5	173	
14	4	174	
10	3	181	
7	2	190	
0	0	229	
18	5	173	
18	5	173	
18	5	173	
16	4	173	
18	5	173	
16	4	174	
11	4	174	
11	4	175	
11	4	175	
7	2	190	
0	0	229	
18	5	173	
16	4	173	
16	4	173	
14	4	174	
11	4	174	
11	4	175	
11	4	178	
8	3	183	
6	3	191	
0	0	228	
14	4	174	
14	4	174	
11	4	174	
11	4	175	
11	4	178	
10	3	182	
8	3	184	
6	3	191	
0	0	228	
11	4	174	
11	4	174	
11	4	177	
11	4	176	
8	3	182	
7	3	185	
5	2	196	
0	0	228	
11	4	177	
11	4	176	
10	3	182	
8	3	183	
7	3	186	
4	1	197	
0	0	228	
10	3	182	
8	3	182	
7	3	185	
6	3	191	
4	1	197	
0	0	228	
8	3	182	
7	3	185	
6	3	191	
3	1	198	
0	0	228	
7	3	185	
6	3	193	
3	1	198	
0	0	228	
5	1	196	
3	1	198	
0	0	228	
3	1	198	
0	0	228	
0	0	229	
