0	0	29	
69	0	0	
0	0	29	
53	8	0	
25	5	10	
38	6	5	
5	1	23	
13	3	15	
43	2	5	
3	5	23	
32	3	8	
46	8	2	
41	7	4	
34	4	7	
24	2	11	
34	0	11	
44	6	3	
45	1	5	
43	7	3	
28	4	9	
64	1	0	
69	0	0	
35	3	7	
31	6	8	
33	2	8	
12	2	16	
6	5	21	
18	3	13	
38	0	9	
59	1	1	
47	1	4	
49	5	2	
40	8	4	
50	1	3	
58	0	2	
31	2	9	
10	1	18	
27	0	14	
4	5	22	
28	0	13	
48	4	3	
27	1	11	
16	3	14	
15	2	15	
7	0	22	
11	2	17	
14	0	17	
5	0	24	
2	2	25	
8	1	20	
14	1	16	
1	1	27	
8	5	19	
2	2	25	
10	1	18	
1	0	28	
7	1	21	
3	0	26	
25	1	12	
36	5	6	
9	0	20	
59	1	1	
0	1	28	
19	5	12	
48	0	6	
24	2	11	
22	7	10	
63	0	1	
29	0	12	
55	0	3	
4	1	24	
48	7	2	
1	2	26	
9	1	19	
0	2	27	
44	0	7	
61	2	0	
61	2	0	
36	1	10	
21	6	11	
51	0	5	
54	6	1	
42	1	6	
17	0	15	
26	3	10	
11	0	18	
45	1	5	
16	3	14	
20	3	12	
20	3	12	
19	2	13	
13	3	15	
9	4	18	
55	1	2	
3	5	23	
22	2	12	
23	1	13	
39	0	8	
44	6	3	
53	2	2	
23	1	13	
15	6	13	
51	7	1	
4	0	25	
