0	0	29	
0	0	29	
69	0	0	
35	7	5	
56	5	0	
50	2	2	
42	3	4	
2	3	26	
0	1	28	
36	1	7	
28	6	8	
38	7	4	
44	5	3	
36	0	8	
28	6	8	
34	2	7	
16	4	13	
30	4	8	
40	5	4	
64	1	0	
58	1	1	
63	0	1	
51	1	3	
69	0	0	
30	1	9	
19	5	11	
54	2	1	
9	1	19	
7	1	21	
21	0	13	
24	0	12	
41	7	3	
10	1	18	
17	5	12	
49	0	4	
27	0	11	
3	0	26	
13	2	15	
33	2	8	
12	1	16	
33	2	8	
19	1	13	
53	1	2	
6	5	21	
8	1	20	
0	1	28	
41	3	5	
26	2	10	
15	2	14	
8	1	20	
39	2	6	
4	1	24	
11	1	17	
11	1	17	
5	0	24	
34	5	6	
5	1	23	
14	0	16	
1	1	27	
10	1	18	
4	5	23	
6	1	22	
10	0	19	
13	2	15	
2	4	25	
22	5	10	
4	0	25	
6	1	22	
15	2	14	
28	2	9	
2	0	27	
36	1	7	
37	5	5	
53	1	2	
45	0	5	
55	0	3	
47	2	3	
32	3	8	
22	2	11	
58	0	2	
48	1	4	
18	4	12	
46	3	3	
36	1	7	
13	2	15	
42	3	4	
25	4	10	
3	0	26	
12	1	16	
14	0	16	
2	4	25	
27	1	10	
15	6	13	
26	2	10	
43	2	4	
16	1	14	
31	0	10	
25	1	11	
31	6	7	
43	2	4	
49	3	2	
22	2	11	
1	4	26	
39	0	7	
