199	3	70	
199	3	70	
199	3	70	
199	3	70	
199	2	71	
275	2	71	
199	2	71	
164	1	72	
164	1	72	
164	1	72	
164	1	72	
194	1	74	
194	1	75	
39	0	108	
29	2	74	
29	2	74	
18	2	74	
25	2	74	
25	2	74	
25	2	74	
18	2	74	
18	2	74	
16	2	74	
16	2	76	
16	2	79	
16	1	87	
0	0	123	
16	2	74	
18	2	74	
18	2	74	
16	2	74	
16	2	75	
16	2	74	
16	2	76	
16	2	76	
14	2	79	
14	2	83	
10	2	90	
0	0	122	
16	2	75	
16	2	75	
16	2	76	
16	2	77	
16	2	77	
14	2	79	
14	2	80	
14	2	83	
10	2	85	
6	2	91	
0	0	122	
16	2	77	
16	2	76	
16	2	77	
14	2	79	
14	2	80	
14	2	83	
10	2	85	
9	2	89	
5	2	92	
0	0	123	
14	2	79	
14	2	80	
14	2	80	
14	2	83	
10	2	85	
10	2	87	
8	2	89	
4	2	94	
0	0	122	
14	2	80	
14	3	84	
10	2	85	
10	2	85	
8	2	89	
6	2	91	
4	2	94	
0	0	123	
10	2	85	
10	2	85	
10	2	87	
8	2	89	
6	2	91	
3	2	95	
0	0	123	
10	2	85	
8	2	89	
6	2	91	
5	2	92	
3	2	95	
0	0	122	
8	2	89	
6	2	91	
5	2	93	
3	2	97	
0	0	123	
6	2	91	
4	2	94	
3	2	97	
0	0	123	
4	2	94	
3	2	100	
0	0	122	
3	2	100	
0	0	123	
0	0	122	
