0	0	40	
102	4	0	
35	28	7	
67	19	0	
89	6	0	
74	5	3	
97	5	0	
13	25	22	
7	20	25	
33	26	8	
56	13	5	
68	6	2	
0	5	37	
84	2	4	
70	0	12	
36	15	9	
5	16	30	
6	22	26	
61	1	10	
26	19	18	
80	1	5	
40	28	6	
2	16	31	
15	18	23	
84	4	1	
20	10	23	
47	17	7	
15	10	26	
21	9	22	
48	21	4	
60	7	8	
0	2	39	
1	12	34	
13	27	19	
33	11	15	
56	14	1	
44	21	6	
83	5	2	
27	0	30	
19	27	15	
11	15	27	
40	14	11	
9	13	29	
62	8	5	
23	24	16	
11	3	30	
79	7	0	
59	4	11	
45	6	13	
53	5	9	
9	5	32	
78	4	3	
36	11	13	
7	17	27	
11	24	23	
30	23	11	
25	23	15	
31	8	17	
53	3	12	
27	6	23	
47	1	20	
52	1	14	
32	2	21	
14	14	24	
28	11	17	
17	17	19	
51	19	4	
21	6	25	
19	12	24	
9	0	36	
64	4	6	
11	18	24	
27	13	19	
15	19	21	
27	22	12	
34	9	14	
50	12	7	
17	3	27	
12	2	33	
67	9	1	
59	10	6	
1	4	38	
34	21	10	
16	17	20	
48	19	5	
50	3	17	
2	6	35	
4	0	39	
27	17	14	
33	3	18	
4	2	36	
8	5	34	
8	16	28	
50	5	13	
19	14	21	
3	2	38	
34	6	16	
3	12	33	
38	23	8	
34	6	16	
19	1	35	
53	27	3	
11	12	28	
33	14	12	
