0	0	8	
0	0	8	
14	3	0	
17	2	0	
24	0	0	
12	0	2	
1	2	5	
11	2	1	
14	1	1	
14	3	0	
0	1	7	
9	1	2	
8	0	3	
24	0	0	
4	2	3	
2	1	5	
20	1	0	
11	2	1	
24	0	0	
2	2	4	
1	1	6	
17	2	0	
0	1	7	
1	1	6	
3	1	4	
14	3	0	
1	0	7	
14	1	1	
6	2	2	
12	0	2	
20	1	0	
11	2	1	
18	0	1	
5	0	4	
1	1	6	
6	2	2	
18	0	1	
12	0	2	
1	1	6	
3	1	4	
8	0	3	
9	1	2	
4	2	3	
17	2	0	
2	2	4	
3	1	4	
5	0	4	
11	2	1	
14	3	0	
5	1	3	
3	1	4	
17	2	0	
1	0	7	
8	0	3	
14	1	1	
0	1	7	
8	0	3	
20	1	0	
9	1	2	
1	1	6	
5	0	4	
1	1	6	
18	0	1	
3	1	4	
4	2	3	
3	1	4	
9	1	2	
0	0	8	
2	1	5	
4	2	3	
14	3	0	
3	1	4	
0	0	8	
24	0	0	
1	2	5	
14	3	0	
11	2	1	
2	2	4	
24	0	0	
11	2	1	
24	0	0	
1	1	6	
11	2	1	
0	1	7	
24	0	0	
3	1	4	
0	0	8	
24	0	0	
1	1	6	
24	0	0	
3	1	4	
0	0	8	
20	1	0	
1	0	7	
1	1	6	
17	2	0	
2	2	4	
24	0	0	
0	1	7	
3	0	5	
2	0	6	
11	2	1	
6	2	2	
24	0	0	
